Dwelling Type;Climate Type;Degrees of Reference;Construction Period;Size Factor;Surface;Ceiling Height;Share of Windows;Dwelling per Floor;Floors;Intermittence;__init__ial Age;Heating System;Efficiency;A Investment;B Investment;Maintenance Cost;Emission Factor;Energy Price;Same Switch Cost;Different Switch Cost;Delevery Type Cost;Specific Gas Price;Annual Variation;Carbon Price;Discount Rate;Inflation Rate;Insulation Limit;Headcount
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;11;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;12;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;13;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;14;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;15;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;16;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;17;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;18;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;19;WB;0.78;1000000.0;0.001;90;0.0;0.05617894736842106;600;600;0;0.05617894736842106;0.01;25;0.05;0;500000;0
CCD;H1;59488;<1948;Middle;60.5;2.98;0.28;2;5;1.0;0;WPB;0.95;6415.0;0.040000000000000015;90;0.0;0.05617894736842106;500;2500;0;0.05617894736842106;0.01;25;0.05;0;500000;158
