Dwelling Type;Climate Type;Degrees of Reference;Construction Period;Size Factor;Surface;Ceiling Height;Share of Windows;Dwelling per Floor;Floors;Intermittence;__init__ial Age;Heating System;Efficiency;A Investment;B Investment;Maintenance Cost;Emission Factor;Energy Price;Same Switch Cost;Different Switch Cost;Delevery Type Cost;Specific Gas Price;Annual Variation;Carbon Price;Discount Rate;Inflation Rate;Insulation Limit;Headcount;Um0;Um1;Um2;Um3;Um4;Um5;Um6;Um7;Um8;Um9;Um10;Um11;Um12;Um13;Um14;Um15;Um16;Um17;Um18;Um19;Uw0;Uw1;Uw2;Uw3;Ur0;Ur1;Ur2;Ur3;Ur4;Ur5;Ur6;Ur7;Uf0;Uf1;Uf2;Uf3
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;16;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;17;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;18;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;19;CGB;0.95;4460.0;0.1;150;0.000205847;0.0731;400;1200;3000;0.1393;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;0;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;2580;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;1;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;2580;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;2;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;2580;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;3;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;2580;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;4;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;2580;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;5;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;6450;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;6;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;6450;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;7;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;6450;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;8;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;6450;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;9;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;6450;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;10;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;16770;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;11;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;16770;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;12;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;16770;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;13;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;16770;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;14;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;16770;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;15;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;25800;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;16;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;25800;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;17;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;25800;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;18;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;25800;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;19;OB;0.83;3679.5;0.05;110;0.00027085099999999996;0.08810000000000001;0;1300;3000;0.08810000000000001;0.02;25;0.05;0;500000;25800;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;0;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;6450;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;1;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;6450;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;2;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;6450;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;3;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;6450;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;4;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;6450;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;5;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;4515;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;6;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;4515;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;7;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;4515;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;8;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;4515;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;9;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;4515;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;10;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;1935;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;11;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;1935;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;12;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;1935;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;13;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;1935;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;14;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;1935;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;15;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;16;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;17;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;18;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;19;COB;0.95;4460.0;0.07;150;0.00027085099999999996;0.08810000000000001;0;2000;3000;0.08810000000000001;0.02;25;0.05;0;500000;0;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;0;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;299;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;1;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;299;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;2;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;299;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;3;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;299;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;4;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;299;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;5;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;366;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;6;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;366;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;7;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;366;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;8;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;366;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
ID;H1;59488;<1968;Middle;107.5;2.5;0.3;1;1;0.85;9;EHP2;2.6;10904.24;0.1;170;0.00018;0.159;200;2200;3000;0.159;0.03;25;0.05;0;500000;366;2.5;0.77;0.5;0.38;0.3;0.35;0.29;0.25;0.45;0.36;0.3;0.26;0.23;0.65;0.48;0.38;0.32;0.27;0.26;0.11;4.0;2.0;1.7;1.2;2.5;0.35;0.29;0.22;0.2;0.13;0.22;0.15;1.2;0.34;0.29;0.25
